country,continent,idacr,leader,plad_id,archigos_id,startdate,enddate,entry,exit,gender,yrborn,birthdate
Japan,Asia,JPN,Shinzo Abe,JPN_2006_1,364a2a98-3bbd-11e5-afeb-eb6f07f9fec7,2006-09-26,2007-09-26,Regular,Regular,M,1954,1954-09-21
Japan,Asia,JPN,Yasuo Fukuda,JPN_2007_1,8254eda8-1e42-11e4-b4cd-db5882bf8def,2007-09-26,2008-09-24,Regular,Regular,M,1936,1936-07-16
Japan,Asia,JPN,Taro Aso,JPN_2008_1,8254eda9-1e42-11e4-b4cd-db5882bf8def,2008-09-24,2009-09-16,Regular,Regular,M,1940,1940-09-20
Japan,Asia,JPN,Hatoyama Yukio,JPN_2009_1,82551e78-1e42-11e4-b4cd-db5882bf8def,2009-09-16,2010-06-08,Regular,Regular,M,1947,1947-02-11
Japan,Asia,JPN,Naoto Kan,JPN_2010_1,82551e79-1e42-11e4-b4cd-db5882bf8def,2010-06-08,2011-09-02,Regular,Regular,M,1946,1946-10-10
Japan,Asia,JPN,Yoshihiko Noda,JPN_2011_1,82551e7a-1e42-11e4-b4cd-db5882bf8def,2011-09-02,2012-12-26,Regular,Regular,M,1957,1957-05-20
Japan,Asia,JPN,Shinzo Abe,JPN_2012_1,364a2a98-3bbd-11e5-afeb-eb6f07f9fec7,2012-12-26,2020-09-16,Regular,Retired Due to Ill Health,M,1954,1954-09-21
Japan,Asia,JPN,Yoshihide Suga,JPN_2020_1,.,2020-09-16,2021-10-04,Regular,Regular,M,1948,1948-12-06
Japan,Asia,JPN,Fumio Kishida,JPN_2021_1,.,2021-10-04,2024-09-25,Regular,Still in Office,M,1957,1957-07-29
Kenya,Africa,KEN,Moi,KEN_1978_1,8232670e-1e42-11e4-b4cd-db5882bf8def,1978-08-22,2002-12-30,Regular,Regular,M,1924,1924-09-02
Kenya,Africa,KEN,Mwai Kibaki,KEN_2002_1,8232670f-1e42-11e4-b4cd-db5882bf8def,2002-12-31,2013-04-09,Regular,Regular,M,1931,NA
Kenya,Africa,KEN,Uhuru Kenyatta,KEN_2013_1,2b3c671c-3481-11e4-8dba-bbcd9ed46413,2013-04-09,2022-09-13,Regular,Regular,M,1961,1961-10-26
Kenya,Africa,KEN,William Samoei Ruto,KEN_2022_1,.,2022-09-13,2024-09-25,Regular,Still in Office,M,1966,1966-12-21
Kosovo,Europe,KOS,Hashim Thaci,KOS_2008_1,149e8af7-aae0-11e4-b3bc-29f2fa19767e,2008-02-17,2014-12-09,Regular,Regular,M,1968,1968-04-24
Kosovo,Europe,KOS,Isa Mustafa,KOS_2014_1,149e8af8-aae0-11e4-b3bc-29f2fa19767e,2014-12-09,2017-09-09,Regular,Regular,M,1951,1951-05-15
Kosovo,Europe,KOS,Ramush Haradinaj,KOS_2017_1,.,2017-09-09,2020-02-03,Regular,Regular,M,1968,1968-07-03
Kosovo,Europe,KOS,Albin Kurti,KOS_2020_1,.,2020-02-03,2020-06-03,Regular,Regular,M,1975,1975-03-24
Kosovo,Europe,KOS,Avdullah Hoti,KOS_2020_2,.,2020-06-03,2021-03-22,Regular,Regular,M,1976,1976-02-04
Kosovo,Europe,KOS,Albin Kurti,KOS_2021_1,.,2021-03-22,2024-09-25,Regular,Still in Office,M,1975,1975-03-24
Kuwait,Asia,KUW,Jabir As-Sabah,KUW_1978_1,82423c18-1e42-11e4-b4cd-db5882bf8def,1978-01-01,1990-08-02,Regular,Foreign,M,1926,1926-06-29
Kuwait,Asia,KUW,Saddam Hussein,KUW_1990_1,82423c19-1e42-11e4-b4cd-db5882bf8def,1990-08-02,1991-04-20,Foreign Imposition,Foreign,M,1937,1937-04-28
Kuwait,Asia,KUW,Jabir As-Sabah,KUW_1991_1,82423c18-1e42-11e4-b4cd-db5882bf8def,1991-04-20,2006-01-15,Foreign Imposition,Natural Death,M,1926,1926-06-29
Kuwait,Asia,KUW,Sheikh Saad Al Abdullah Al Salim Al Sabah,KUW_2006_1,82548bff-1e42-11e4-b4cd-db5882bf8def,2006-01-15,2006-01-24,Regular,Regular,M,1929,NA
Kuwait,Asia,KUW,Sheikh Sabah Al Ahmad Al Jabir Al Sabah,KUW_2006_2,82548c00-1e42-11e4-b4cd-db5882bf8def,2006-01-29,2020-09-29,Regular,Natural Death,M,1942,1942-01-05
Kuwait,Asia,KUW,Sheikh Nawaf Al Ahmad Al Jabir Al Sabah,KUW_2020_1,.,2020-09-29,2023-12-16,Regular,Natural Death,M,1937,1937-06-25
Kuwait,Asia,KUW,Sheikh Mishal Al-Ahmad Al Jaber Al Sabeh,KUW_2023_1,.,2023-12-16,2024-09-25,Regular,Still in Office,M,1940,1940-09-27
Kyrgyzstan,Asia,KYR,Akayev,KYR_1990_1,824391f3-1e42-11e4-b4cd-db5882bf8def,1990-10-27,2005-03-25,Regular,Irregular,M,1944,1944-11-10
Kyrgyzstan,Asia,KYR,Bakiyev,KYR_2005_1,8254bcd2-1e42-11e4-b4cd-db5882bf8def,2005-03-25,2010-04-07,Regular,Irregular,M,1949,1949-08-01
Kyrgyzstan,Asia,KYR,Otunbayeva,KYR_2010_1,8254bcd3-1e42-11e4-b4cd-db5882bf8def,2010-04-07,2011-12-01,Regular,Regular,F,1950,1950-08-23
Kyrgyzstan,Asia,KYR,Atambayev,KYR_2011_1,8254bcd4-1e42-11e4-b4cd-db5882bf8def,2011-12-01,2017-11-24,Regular,Regular,M,1956,1956-09-17
Kyrgyzstan,Asia,KYR,Jeenbekov,KYR_2017_1,.,2017-11-24,2020-10-15,Regular,Irregular,M,1958,1958-11-16
Kyrgyzstan,Asia,KYR,Japarov,KYR_2020_1,.,2020-10-15,2020-11-14,Regular,Regular,M,1968,1968-12-06
Kyrgyzstan,Asia,KYR,Talant Mamytov,KYR_2020_2,.,2020-11-14,2021-01-28,Regular,Regular,M,1976,1976-03-14
Kyrgyzstan,Asia,KYR,Sadyr Japarov,KYR_2021_1,.,2021-01-28,2024-09-25,Regular,Still in Office,M,1968,1968-12-06
Kazakhstan,Asia,KZK,Nazarbayev,KZK_1990_1,8243c2c2-1e42-11e4-b4cd-db5882bf8def,1990-04-24,2019-03-20,Regular,Irregular,M,1940,1940-07-06
Kazakhstan,Asia,KZK,Kassy-Jomart Tokayev,KZK_2019_1,.,2019-03-20,2024-09-25,Regular,Still in Office,M,1953,1953-05-17
Laos,Asia,LAO,Phomivan,LAO_1975_1,824b94e3-1e42-11e4-b4cd-db5882bf8def,1975-12-02,1992-11-25,Irregular,Natural Death,M,1920,1920-12-13
Laos,Asia,LAO,Phounsavanh,LAO_1992_1,824b94e4-1e42-11e4-b4cd-db5882bf8def,1992-11-25,1998-02-24,Regular,Regular,M,1914,NA
Laos,Asia,LAO,Siphandon,LAO_1998_1,824bc5b2-1e42-11e4-b4cd-db5882bf8def,1998-02-24,2006-06-08,Regular,Regular,M,1924,NA
Laos,Asia,LAO,Sayasone,LAO_2006_1,8255b0f8-1e42-11e4-b4cd-db5882bf8def,2006-06-08,2016-04-20,Regular,Regular,M,1936,1936-03-06
Laos,Asia,LAO,Bounnhang Vorachit,LAO_2016_1,.,2016-04-20,2021-03-22,Regular,Regular,M,1937,1937-08-15
Laos,Asia,LAO,Thongloun Sisoulith,LAO_2021_1,.,2021-03-22,2024-09-25,Regular,Still in Office,M,1945,1945-11-10
Latvia,Europe,LAT,Godmanis,LAT_1990_1,8221ceaa-1e42-11e4-b4cd-db5882bf8def,1990-05-03,1993-08-03,Regular,Regular,M,1951,1951-11-27
Latvia,Europe,LAT,Birkavs,LAT_1993_1,8221ff7a-1e42-11e4-b4cd-db5882bf8def,1993-08-03,1994-09-19,Regular,Regular,M,1942,1942-07-28
Latvia,Europe,LAT,Gailis,LAT_1994_1,8221ff7b-1e42-11e4-b4cd-db5882bf8def,1994-09-19,1995-12-21,Regular,Regular,M,1951,NA
Latvia,Europe,LAT,Skele,LAT_1995_1,8221ff7c-1e42-11e4-b4cd-db5882bf8def,1995-12-21,1997-08-07,Regular,Regular,M,1958,NA
Latvia,Europe,LAT,Krasts,LAT_1997_1,8221ff7d-1e42-11e4-b4cd-db5882bf8def,1997-08-07,1998-11-26,Regular,Regular,M,1957,NA
Latvia,Europe,LAT,Kristopans,LAT_1998_1,8221ff7e-1e42-11e4-b4cd-db5882bf8def,1998-11-26,1999-07-16,Regular,Regular,M,1954,NA
Latvia,Europe,LAT,Skele,LAT_1999_1,8221ff7c-1e42-11e4-b4cd-db5882bf8def,1999-07-16,2000-05-05,Regular,Regular,M,1958,NA
Latvia,Europe,LAT,Berzins,LAT_2000_1,8222304e-1e42-11e4-b4cd-db5882bf8def,2000-05-05,2002-11-07,Regular,Regular,M,1951,1951-08-04
Latvia,Europe,LAT,Repse,LAT_2002_1,8222304f-1e42-11e4-b4cd-db5882bf8def,2002-11-07,2004-03-09,Regular,Regular,M,1961,NA
Latvia,Europe,LAT,Indulis Emsis,LAT_2004_1,82223050-1e42-11e4-b4cd-db5882bf8def,2004-03-09,2004-12-02,Regular,Regular,M,1952,NA
Latvia,Europe,LAT,Aigars Kalvitis,LAT_2004_2,82223051-1e42-11e4-b4cd-db5882bf8def,2004-12-02,2007-12-20,Regular,Regular,M,1966,NA
Latvia,Europe,LAT,Godmanis,LAT_2007_1,8221ceaa-1e42-11e4-b4cd-db5882bf8def,2007-12-20,2009-03-12,Regular,Regular,M,1951,1951-11-27
Latvia,Europe,LAT,Dombrovskis,LAT_2009_1,8252d480-1e42-11e4-b4cd-db5882bf8def,2009-03-12,2014-01-22,Regular,Regular,M,1971,NA
Latvia,Europe,LAT,Lamdota Straujuma,LAT_2014_1,2b3a05b4-3481-11e4-8dba-bbcd9ed46413,2014-01-22,2016-02-11,Regular,Regular,F,1951,1951-02-24
Latvia,Europe,LAT,Maris Kucinskis,LAT_2016_1,.,2016-02-11,2019-01-23,Regular,Regular,M,1961,1961-11-28
Latvia,Europe,LAT,Krisjanis Karins,LAT_2019_1,.,2019-01-23,2023-12-15,Regular,Regular,M,1964,1964-12-13
Latvia,Europe,LAT,Evikia Silina,LAT_2023_1,.,2023-12-15,2024-09-25,Regular,Still in Office,F,1975,1975-08-03
Liberia,Africa,LBR,Doe,LBR_1980_1,822ef813-1e42-11e4-b4cd-db5882bf8def,1980-04-12,1990-09-09,Irregular,Irregular,M,1951,1951-05-06
Liberia,Africa,LBR,Sawyer,LBR_1990_1,822f28e4-1e42-11e4-b4cd-db5882bf8def,1990-11-22,1994-03-07,Foreign Imposition,Regular,M,1945,1945-06-15
Liberia,Africa,LBR,Kpormapkor,LBR_1994_1,822f28e5-1e42-11e4-b4cd-db5882bf8def,1994-03-07,1995-09-01,Regular,Regular,M,1944,NA
Liberia,Africa,LBR,Sankawulo,LBR_1995_1,822f28e6-1e42-11e4-b4cd-db5882bf8def,1995-09-01,1996-09-03,Regular,Regular,M,1943,NA
Liberia,Africa,LBR,Ruth Perry,LBR_1996_1,822f28e7-1e42-11e4-b4cd-db5882bf8def,1996-09-03,1997-08-02,Regular,Regular,F,1939,NA
Liberia,Africa,LBR,Taylor,LBR_1997_1,822f59b8-1e42-11e4-b4cd-db5882bf8def,1997-08-02,2003-08-11,Regular,Regular,M,1948,NA
Liberia,Africa,LBR,Moses Zeh Blah,LBR_2003_1,822f59b9-1e42-11e4-b4cd-db5882bf8def,2003-08-11,2003-10-14,Regular,Regular,M,1947,NA
Liberia,Africa,LBR,Bryant,LBR_2003_2,822f59ba-1e42-11e4-b4cd-db5882bf8def,2003-10-14,2006-01-16,Regular,Regular,M,1949,NA
Liberia,Africa,LBR,Johnson Sirleaf,LBR_2006_1,825397ce-1e42-11e4-b4cd-db5882bf8def,2006-01-16,2018-01-22,Regular,Regular,F,1938,1938-10-29
Liberia,Africa,LBR,Weah,LBR_2018_1,.,2018-01-22,2024-09-25,Regular,Still in Office,M,1966,1966-10-01
Lebanon,Asia,LEB,Elias Hrawi,LEB_1989_2,824022f2-1e42-11e4-b4cd-db5882bf8def,1989-11-23,1998-11-24,Regular,Regular,M,1930,NA
Lebanon,Asia,LEB,Emile Lahoud,LEB_1998_1,824022f3-1e42-11e4-b4cd-db5882bf8def,1998-11-24,2007-11-23,Regular,Regular,M,1936,NA
Lebanon,Asia,LEB,Siniora,LEB_2007_1,82548bfc-1e42-11e4-b4cd-db5882bf8def,2007-11-23,2008-05-25,Regular,Irregular,M,1943,NA
Lebanon,Asia,LEB,Suleiman,LEB_2008_1,82548bfd-1e42-11e4-b4cd-db5882bf8def,2008-05-25,2014-05-24,Regular,Regular,M,1948,1948-11-21
Lebanon,Asia,LEB,Salam,LEB_2014_1,14a011a3-aae0-11e4-b3bc-29f2fa19767e,2014-05-24,2016-10-31,Regular,Regular,M,1945,1945-05-13
Lebanon,Asia,LEB,Michel Aoun,LEB_2016_1,.,2016-10-31,2022-10-30,Regular,Regular,M,1933,1933-09-30
Lebanon,Asia,LEB,Najib Mikati,LEB_2022_1,.,2022-10-30,2024-09-25,Irregular,Still in Office,M,1955,1955-11-24
Lesotho,Africa,LES,Lekhanya,LES_1986_1,823a6a01-1e42-11e4-b4cd-db5882bf8def,1986-01-24,1991-05-02,Irregular,Irregular,M,1938,1938-04-07
Lesotho,Africa,LES,Ramaema,LES_1991_1,823a9ad0-1e42-11e4-b4cd-db5882bf8def,1991-05-02,1993-04-02,Irregular,Regular,M,1933,1933-11-10
Lesotho,Africa,LES,Mokhehle,LES_1993_1,823a9ad1-1e42-11e4-b4cd-db5882bf8def,1993-04-02,1994-08-17,Regular,Irregular,M,1918,1918-12-26
Lesotho,Africa,LES,Letsie III,LES_1994_1,823a9ad2-1e42-11e4-b4cd-db5882bf8def,1994-08-17,1994-09-14,Irregular,Regular,M,1963,NA
Lesotho,Africa,LES,Mokhehle,LES_1994_2,823a9ad1-1e42-11e4-b4cd-db5882bf8def,1994-09-14,1998-05-29,Irregular,Regular,M,1918,1918-12-26
Lesotho,Africa,LES,Pakalitha Mosisili,LES_1998_1,823a9ad3-1e42-11e4-b4cd-db5882bf8def,1998-05-29,2012-06-08,Regular,Regular,M,1945,1945-03-15
Lesotho,Africa,LES,Tom Thabane,LES_2012_1,149fc376-aae0-11e4-b3bc-29f2fa19767e,2012-06-08,2015-03-17,Regular,Regular,M,1939,1939-05-28
Lesotho,Africa,LES,Pakalitha Mosisili,LES_2015_1,43fa7162-de6a-11e5-ba44-bb6d7c1a9a58,2015-03-17,2017-06-16,Regular,Regular,M,1945,1945-03-14
Lesotho,Africa,LES,Tom Thabane,LES_2017_1,.,2017-06-16,2020-05-19,Regular,Regular,M,1939,1939-05-28
Lesotho,Africa,LES,Moeketsi Majoro,LES_2020_1,.,2020-05-19,2022-10-28,Regular,Regular,M,1961,1961-11-03
Lesotho,Africa,LES,Ntsokane Samuel Matekane,LES_2022_1,.,2022-10-28,2024-09-25,Regular,Still in Office,M,1958,1958-03-15
Libya,Africa,LIB,Qaddafi,LIB_1969_1,823c217e-1e42-11e4-b4cd-db5882bf8def,1969-09-01,2011-08-23,Irregular,Irregular,M,1942,NA
Libya,Africa,LIB,Mustafa Jalil,LIB_2011_1,82545b29-1e42-11e4-b4cd-db5882bf8def,2011-08-23,2012-08-08,Irregular,Regular,M,1952,NA
Libya,Africa,LIB,Mohammed Ali Salim,LIB_2012_1,149fc378-aae0-11e4-b3bc-29f2fa19767e,2012-08-08,2012-08-09,Regular,Regular,M,1953,NA
Libya,Africa,LIB,Mohammed Magariaf,LIB_2012_2,149fc379-aae0-11e4-b3bc-29f2fa19767e,2012-08-09,2013-05-28,Regular,Regular,M,1940,NA
Libya,Africa,LIB,Giuma Ahmed Atigha,LIB_2013_1,149fea90-aae0-11e4-b3bc-29f2fa19767e,2013-05-28,2013-06-25,Regular,Regular,M,1950,NA
Libya,Africa,LIB,Nouri Abusahmain,LIB_2013_2,2b3c671f-3481-11e4-8dba-bbcd9ed46413,2013-06-25,2014-08-04,Regular,Regular,M,-999,NA
Libya,Africa,LIB,Akila Saleh Issa,LIB_2014_1,149fea91-aae0-11e4-b3bc-29f2fa19767e,2014-08-05,2015-12-17,Regular,Irregular,M,1944,NA
Libya,Africa,LIB,Fayez al-Sarraj,LIB_2015_1,.,2015-12-17,2021-03-15,Foreign Imposition,Irregular,M,1960,1960-02-20
Libya,Africa,LIB,Mohamed al-Menfi,LIB_2021_1,.,2021-03-15,2024-09-25,Regular,Still in Office,M,1976,1976-03-03
Lithuania,Europe,LIT,Landsbergis,LIT_1990_1,82226124-1e42-11e4-b4cd-db5882bf8def,1990-03-11,1992-11-25,Regular,Regular,M,1931,1931-10-12
Lithuania,Europe,LIT,Brazauskas,LIT_1992_1,82226125-1e42-11e4-b4cd-db5882bf8def,1992-11-25,1998-02-25,Regular,Regular,M,1932,NA
Lithuania,Europe,LIT,Adamkus,LIT_1998_1,82226126-1e42-11e4-b4cd-db5882bf8def,1998-02-26,2003-02-25,Regular,Regular,M,1926,1926-11-03
Lithuania,Europe,LIT,Paksas,LIT_2003_1,82229200-1e42-11e4-b4cd-db5882bf8def,2003-02-26,2004-04-06,Regular,Regular,M,1956,1956-06-10
Lithuania,Europe,LIT,Paulauskas,LIT_2004_1,8222c2d4-1e42-11e4-b4cd-db5882bf8def,2004-04-06,2004-07-12,Regular,Regular,M,1953,NA
Lithuania,Europe,LIT,Adamkus,LIT_2004_2,82226126-1e42-11e4-b4cd-db5882bf8def,2004-07-12,2009-07-12,Regular,Regular,M,1926,1926-11-03
Lithuania,Europe,LIT,Grybauskaite,LIT_2009_1,8252d481-1e42-11e4-b4cd-db5882bf8def,2009-07-12,2019-07-12,Regular,Regular,F,1956,1956-03-01
Lithuania,Europe,LIT,Gitanas Nauseda,LIT_2019_1,.,2019-07-12,2024-09-25,Regular,Still in Office,M,1964,1964-05-19
Luxemburg,Europe,LUX,Santer,LUX_1984_1,820b4c7a-1e42-11e4-b4cd-db5882bf8def,1984-07-20,1995-01-20,Regular,Regular,M,1937,1937-05-18
Luxemburg,Europe,LUX,Juncker,LUX_1995_1,820b4c7b-1e42-11e4-b4cd-db5882bf8def,1995-01-20,2013-12-04,Regular,Regular,M,1954,1954-12-09
Luxemburg,Europe,LUX,Xavier Bettel,LUX_2013_1,2b37a454-3481-11e4-8dba-bbcd9ed46413,2013-12-04,2023-11-17,Regular,Regular,M,1973,1973-03-03
Luxemburg,Europe,LUX,Luc Frieden,LUX_2023_1,.,2023-11-17,2024-09-25,Regular,Still in Office,M,1963,1963-09-16
Mauritania,Africa,MAA,Sidi Ahmed Taya,MAA_1984_1,822cdeeb-1e42-11e4-b4cd-db5882bf8def,1984-12-12,2005-08-03,Irregular,Irregular,M,1941,NA
Mauritania,Africa,MAA,Ould Mohamed Vall,MAA_2005_1,82533628-1e42-11e4-b4cd-db5882bf8def,2005-08-03,2007-04-19,Irregular,Regular,M,1953,NA
Mauritania,Africa,MAA,Ould Cheikh Abdellahi,MAA_2007_1,82533629-1e42-11e4-b4cd-db5882bf8def,2007-04-19,2008-08-06,Regular,Irregular,M,1938,NA
Mauritania,Africa,MAA,Ould Abdel Aziz,MAA_2008_1,8253362a-1e42-11e4-b4cd-db5882bf8def,2008-08-06,2009-04-15,Irregular,Regular,M,1956,1956-12-20
Mauritania,Africa,MAA,dit M'Bare,MAA_2009_1,8253362b-1e42-11e4-b4cd-db5882bf8def,2009-04-15,2009-08-05,Regular,Regular,M,1946,NA
Mauritania,Africa,MAA,Ould Abdel Aziz,MAA_2009_2,8253362a-1e42-11e4-b4cd-db5882bf8def,2009-08-05,2019-08-01,Regular,Regular,M,1956,1956-12-20
Mauritania,Africa,MAA,Mohamed Cheikh El Ghazouani,MAA_2019_1,.,2019-08-01,2024-09-25,Regular,Still in Office,M,1956,1956-12-31
Macedonia,Europe,MAC,Nikola Kljusev,MAC_1991_1,821af0bb-1e42-11e4-b4cd-db5882bf8def,1991-01-27,1992-08-17,Irregular,Regular,M,1927,NA
Macedonia,Europe,MAC,Crvenkovski,MAC_1992_1,821af0bc-1e42-11e4-b4cd-db5882bf8def,1992-08-17,1998-11-30,Regular,Regular,M,1962,NA
Macedonia,Europe,MAC,Georgievski,MAC_1998_1,821b218c-1e42-11e4-b4cd-db5882bf8def,1998-11-30,2002-11-01,Regular,Regular,M,1966,NA
Macedonia,Europe,MAC,Crvenkovski,MAC_2002_1,821af0bc-1e42-11e4-b4cd-db5882bf8def,2002-11-01,2004-05-12,Regular,Regular,M,1962,NA
Macedonia,Europe,MAC,Radmila Sekerinska,MAC_2004_1,821b218d-1e42-11e4-b4cd-db5882bf8def,2004-05-12,2004-06-02,Regular,Regular,M,1972,1972-07-10
Macedonia,Europe,MAC,Hari Kostov,MAC_2004_2,821b218e-1e42-11e4-b4cd-db5882bf8def,2004-06-02,2004-11-18,Regular,Regular,M,1959,NA
Macedonia,Europe,MAC,Radmila Sekerinska,MAC_2004_3,821b218d-1e42-11e4-b4cd-db5882bf8def,2004-11-18,2004-12-17,Regular,Regular,M,1972,1972-07-10
Macedonia,Europe,MAC,Vlado Buckovski,MAC_2004_4,821b218f-1e42-11e4-b4cd-db5882bf8def,2004-12-17,2006-08-27,Regular,Regular,M,1962,1962-12-02
Macedonia,Europe,MAC,Gruevski,MAC_2006_1,82521126-1e42-11e4-b4cd-db5882bf8def,2006-08-27,2016-01-15,Regular,Regular,M,1970,1970-08-31
Macedonia,Europe,MAC,Emil Dimitriev,MAC_2016_1,.,2016-01-15,2017-05-31,Regular,Regular,M,1979,1979-03-19
Macedonia,Europe,MAC,Zoran Zaev,MAC_2017_1,.,2017-05-31,2020-01-03,Regular,Regular,M,1974,1974-10-08
Macedonia,Europe,MAC,Oliver Spasovski,MAC_2020_1,.,2020-01-03,2020-08-30,Regular,Regular,M,1976,1976-10-21
Macedonia,Europe,MAC,Zoran Zaev,MAC_2020_2,.,2020-08-30,2022-01-16,Regular,Regular,M,1974,1974-10-08
Macedonia,Europe,MAC,Kovacevski,MAC_2022_1,.,2022-01-16,2024-09-25,Regular,Still in Office,M,1974,1974-07-24
Maldives,Asia,MAD,Maumoon Abdul Gayoom,MAD_1978_1,8249dd61-1e42-11e4-b4cd-db5882bf8def,1978-11-11,2008-11-11,Regular,Regular,M,1937,1937-12-29
Maldives,Asia,MAD,Nasheed,MAD_2008_1,82554f4f-1e42-11e4-b4cd-db5882bf8def,2008-11-11,2012-02-07,Regular,Regular,M,1953,NA
Maldives,Asia,MAD,Waheed Hassan,MAD_2012_1,14a038b3-aae0-11e4-b3bc-29f2fa19767e,2012-02-07,2013-11-17,Regular,Regular,M,1953,1953-01-03
Maldives,Asia,MAD,Abdulla Yameen Abdul Gayoom,MAD_2013_1,2b3ec87e-3481-11e4-8dba-bbcd9ed46413,2013-11-17,2018-11-17,Regular,Regular,M,1959,1959-05-21
Maldives,Asia,MAD,Ibrahim Mohamed Solih,MAD_2018_1,.,2018-11-17,2023-11-17,Regular,Regular,M,1964,1964-05-04
Maldives,Asia,MAD,Mohamed Muizzu,MAD_2023_1,.,2023-11-17,2024-09-25,Regular,Still in Office,M,1978,1978-06-05
Madagascar,Africa,MAG,Ratsiraka,MAG_1975_3,823afc7d-1e42-11e4-b4cd-db5882bf8def,1975-06-15,1993-03-27,Regular,Regular,M,1936,1936-11-04
Madagascar,Africa,MAG,Zafy,MAG_1993_1,823afc7e-1e42-11e4-b4cd-db5882bf8def,1993-03-27,1996-09-05,Regular,Regular,M,1927,NA
Madagascar,Africa,MAG,Ratsirahonana,MAG_1996_1,823b2d4c-1e42-11e4-b4cd-db5882bf8def,1996-09-05,1997-02-09,Regular,Regular,M,1938,NA
Madagascar,Africa,MAG,Ratsiraka,MAG_1997_1,823afc7d-1e42-11e4-b4cd-db5882bf8def,1997-02-09,2002-07-06,Regular,Irregular,M,1936,1936-11-04
Madagascar,Africa,MAG,Marc Ravalomanana,MAG_2002_1,823b2d4d-1e42-11e4-b4cd-db5882bf8def,2002-07-06,2009-03-17,Irregular,Irregular,M,1949,1949-12-12
Madagascar,Africa,MAG,Andry Rajoelina,MAG_2009_1,82542a55-1e42-11e4-b4cd-db5882bf8def,2009-03-17,2014-01-25,Irregular,Regular,M,1974,1974-05-30
Madagascar,Africa,MAG,Rajaonarimampianina,MAG_2014_1,149fc377-aae0-11e4-b3bc-29f2fa19767e,2014-01-25,2018-09-07,Regular,Regular,M,1958,1958-11-06
Madagascar,Africa,MAG,Rivo Rakotovao,MAG_2018_1,.,2018-09-07,2019-01-19,Regular,Regular,M,1960,1960-05-12
Madagascar,Africa,MAG,Andry Rajoelina,MAG_2019_1,.,2019-01-19,2024-09-25,Regular,Still in Office,M,1974,1974-05-30
Malaysia,Asia,MAL,Mahatir Bin Mohammad,MAL_1981_1,824c890c-1e42-11e4-b4cd-db5882bf8def,1981-07-16,2003-10-31,Regular,Regular,M,1925,NA
Malaysia,Asia,MAL,Ahmad Badawi,MAL_2003_1,824c890d-1e42-11e4-b4cd-db5882bf8def,2003-10-31,2009-04-03,Regular,Regular,M,1939,1939-11-26
Malaysia,Asia,MAL,Najib Tun Razak,MAL_2009_1,8255e1c8-1e42-11e4-b4cd-db5882bf8def,2009-04-03,2018-05-10,Regular,Regular,M,1953,1953-07-23
Malaysia,Asia,MAL,Mahatir Bin Mohammad,MAL_2018_1,.,2018-05-10,2020-03-01,Regular,Regular,M,1925,1925-07-10
Malaysia,Asia,MAL,Muhyiddin Yassin,MAL_2020_1,.,2020-03-01,2021-08-21,Regular,Regular,M,1947,1947-05-15
Malaysia,Asia,MAL,Ismail Sabri bin Yaakob,MAL_2021_1,.,2021-08-21,2022-11-24,Regular,Regular,M,1960,1960-01-18
Malaysia,Asia,MAL,Anwar bin Ibrahim,MAL_2022_1,.,2022-11-24,2024-09-25,Regular,Still in Office,M,1947,1947-08-10
Mauritius,Africa,MAS,Anerood Jugnauth,MAS_1982_1,823b5e2f-1e42-11e4-b4cd-db5882bf8def,1982-06-16,1995-12-22,Regular,Regular,M,1930,1930-03-29
Mauritius,Africa,MAS,Ramgoolam N.,MAS_1995_1,823b8efe-1e42-11e4-b4cd-db5882bf8def,1995-12-22,2000-09-17,Regular,Regular,M,1947,1947-07-14
Mauritius,Africa,MAS,Anerood Jugnauth,MAS_2000_1,823b5e2f-1e42-11e4-b4cd-db5882bf8def,2000-09-18,2003-09-30,Regular,Regular,M,1930,1930-03-29
Mauritius,Africa,MAS,Paul Berenger,MAS_2003_1,823b8eff-1e42-11e4-b4cd-db5882bf8def,2003-09-30,2005-07-05,Regular,Regular,M,1945,1945-03-26
Mauritius,Africa,MAS,Ramgoolam N.,MAS_2005_1,823b8efe-1e42-11e4-b4cd-db5882bf8def,2005-07-05,2014-12-17,Regular,Regular,M,1947,1947-07-14
Mauritius,Africa,MAS,Anerood Jugnauth,MAS_2014_1,823b5e2f-1e42-11e4-b4cd-db5882bf8def,2014-12-17,2017-01-23,Regular,Retired Due to Ill Health,M,1930,1930-03-29
Mauritius,Africa,MAS,Pravind Jugnauth,MAS_2017_1,.,2017-01-23,2024-09-25,Regular,Still in Office,M,1961,1961-12-25
Malawi,Africa,MAW,Banda,MAW_1964_1,82341e8e-1e42-11e4-b4cd-db5882bf8def,1964-07-06,1994-05-21,Regular,Regular,M,1906,1906-05-18
Malawi,Africa,MAW,Muluzi,MAW_1994_1,82344f5e-1e42-11e4-b4cd-db5882bf8def,1994-05-21,2004-05-24,Regular,Regular,M,1943,NA
Malawi,Africa,MAW,Bingu wa Mutharika,MAW_2004_1,82344f5f-1e42-11e4-b4cd-db5882bf8def,2004-05-24,2012-04-07,Regular,Natural Death,M,1934,NA
Malawi,Africa,MAW,Joyce Hilda Banda,MAW_2012_1,2b3c671e-3481-11e4-8dba-bbcd9ed46413,2012-04-07,2014-05-31,Regular,Regular,F,1950,1950-04-12
