idacr,leader,plad_id,archigos_id,startdate,enddate,entry,exit,gender,yrborn,birthdate
NIC,Aleman,NIC_1997_1,81e9ba10-1e42-11e4-b4cd-db5882bf8def,1997-01-10,2002-01-10,Regular,Regular,M,1946,NA
NIC,Enrique Bolanos,NIC_2002_1,81e9eae0-1e42-11e4-b4cd-db5882bf8def,2002-01-11,2007-01-10,Regular,Regular,M,1928,NA
NIC,Daniel Ortega,NIC_2007_1,81e9ba0e-1e42-11e4-b4cd-db5882bf8def,2007-01-10,2024-06-30,Regular,Still in Office,M,1945,1945-11-11
NIG,Babangida,NIG_1985_1,8230af8f-1e42-11e4-b4cd-db5882bf8def,1985-08-27,1993-08-26,Irregular,Regular,M,1941,1941-08-17
NIG,Abacha,NIG_1993_2,8230af91-1e42-11e4-b4cd-db5882bf8def,1993-11-17,1998-06-08,Irregular,Natural Death,M,1943,1943-09-20
NIG,Abubakar,NIG_1998_1,8230af92-1e42-11e4-b4cd-db5882bf8def,1998-06-09,1999-05-29,Regular,Regular,M,1942,1942-06-13
NIG,Obasanjo,NIG_1999_1,82307ebd-1e42-11e4-b4cd-db5882bf8def,1999-05-29,2007-05-29,Regular,Regular,M,1937,1937-03-05
NIG,Yar'Adua,NIG_2007_1,8253c8a2-1e42-11e4-b4cd-db5882bf8def,2007-05-29,2010-02-09,Regular,Retired Due to Ill Health,M,1951,1951-08-16
NIG,Goodluck Jonathan,NIG_2010_1,8253c8a3-1e42-11e4-b4cd-db5882bf8def,2010-02-09,2015-05-29,Regular,Regular,M,1957,1957-11-20
NIG,Muhummadu Buhari,NIG_2015_1,43fa715d-de6a-11e5-ba44-bb6d7c1a9a58,2015-05-29,2023-05-29,Regular,Regular,M,1942,1942-12-17
NIG,Bola Tinubu,NIG_2023_1,.,2023-05-29,2024-06-30,Regular,Still in Office,M,1952,1952-03-29
NIR,Seibou,NIR_1987_1,822d4092-1e42-11e4-b4cd-db5882bf8def,1987-11-10,1993-04-16,Regular,Regular,M,1940,NA
NIR,Ousmane,NIR_1993_1,822d4093-1e42-11e4-b4cd-db5882bf8def,1993-04-16,1996-01-27,Regular,Irregular,M,1950,NA
NIR,Mainassara,NIR_1996_1,822d4094-1e42-11e4-b4cd-db5882bf8def,1996-01-27,1999-04-11,Irregular,Irregular,M,1949,1949-05-09
NIR,Mamadou Tandja,NIR_1999_2,822d7167-1e42-11e4-b4cd-db5882bf8def,1999-12-22,2010-02-08,Regular,Irregular,M,1938,NA
NIR,Djibo,NIR_2010_1,825366fa-1e42-11e4-b4cd-db5882bf8def,2010-02-08,2011-04-07,Irregular,Regular,M,1965,NA
NIR,Issoufou,NIR_2011_1,825366fb-1e42-11e4-b4cd-db5882bf8def,2011-04-07,2021-04-02,Regular,Regular,M,1952,NA
NIR,Mohamed Bazoum,NIR_2021_1,.,2021-04-02,2023-07-26,Regular,Irregular,M,1960,1960-01-01
NIR,Abdourahamane Tchiani,NIR_2023_1,.,2023-07-26,2024-06-30,Irregular,Still in Office,M,1960,NA
NOR,Syse,NOR_1989_1,8226c450-1e42-11e4-b4cd-db5882bf8def,1989-10-16,1990-11-03,Regular,Regular,M,1930,1930-11-25
NOR,Brundtland,NOR_1990_1,8226c44e-1e42-11e4-b4cd-db5882bf8def,1990-11-03,1996-10-25,Regular,Regular,F,1939,1939-04-20
NOR,Jagland,NOR_1996_1,8226f520-1e42-11e4-b4cd-db5882bf8def,1996-10-25,1997-10-17,Regular,Regular,M,1950,1950-11-05
NOR,Bondevik,NOR_1997_1,8226f521-1e42-11e4-b4cd-db5882bf8def,1997-10-17,1998-08-30,Regular,Regular,M,1947,1947-09-03
NOR,Bondevik,NOR_1998_2,8226f521-1e42-11e4-b4cd-db5882bf8def,1998-09-24,2000-03-17,Regular,Regular,M,1947,1947-09-03
NOR,Stoltenberg,NOR_2000_1,8226f523-1e42-11e4-b4cd-db5882bf8def,2000-03-17,2001-10-19,Regular,Regular,M,1959,NA
NOR,Bondevik,NOR_2001_1,8226f521-1e42-11e4-b4cd-db5882bf8def,2001-10-19,2005-10-17,Regular,Regular,M,1947,1947-09-03
NOR,Stoltenberg,NOR_2005_1,8226f523-1e42-11e4-b4cd-db5882bf8def,2005-10-17,2013-10-16,Regular,Regular,M,1959,NA
NOR,Solberg,NOR_2013_1,2b3a05b7-3481-11e4-8dba-bbcd9ed46413,2013-10-16,2021-10-14,Regular,Regular,F,1961,1961-02-24
NOR,Jonas Gahr Støre,NOR_2021_1,.,2021-10-14,2024-06-30,Regular,Still in Office,M,1960,1960-08-25
NTH,Lubbers,NTH_1982_1,820994fc-1e42-11e4-b4cd-db5882bf8def,1982-11-04,1994-08-22,Regular,Regular,M,1939,1939-05-07
NTH,Kok,NTH_1994_1,820994fd-1e42-11e4-b4cd-db5882bf8def,1994-08-22,2002-07-22,Regular,Regular,M,1938,1938-09-29
NTH,Jan Peter Balkenende,NTH_2002_1,8209c5d6-1e42-11e4-b4cd-db5882bf8def,2002-07-22,2010-10-14,Regular,Regular,M,1956,1956-05-07
NTH,Mark Rutte,NTH_2010_1,82511d01-1e42-11e4-b4cd-db5882bf8def,2010-10-14,2024-06-30,Regular,Still in Office,M,1967,1967-02-14
OMA,Qabus Bin Said,OMA_1970_1,82429dc1-1e42-11e4-b4cd-db5882bf8def,1970-07-23,2020-01-10,Irregular,Natural Death,M,1940,1940-11-18
OMA,Haitham bin Tariq,OMA_2020_1,.,2020-01-10,2024-06-30,Regular,Still in Office,M,1954,1954-10-13
PAK,Benazir Bhutto,PAK_1988_2,8248878d-1e42-11e4-b4cd-db5882bf8def,1988-12-02,1990-08-06,Regular,Regular,F,1953,1953-06-21
PAK,Sharif,PAK_1990_2,8248878f-1e42-11e4-b4cd-db5882bf8def,1990-11-06,1993-04-18,Regular,Irregular,M,1949,1949-12-25
PAK,Benazir Bhutto,PAK_1993_4,8248878d-1e42-11e4-b4cd-db5882bf8def,1993-10-19,1996-11-05,Regular,Irregular,F,1953,1953-06-21
PAK,Nawaz Sharif,PAK_1997_1,8248878f-1e42-11e4-b4cd-db5882bf8def,1997-02-17,1999-10-12,Regular,Irregular,M,1949,1949-12-25
PAK,Musharraf,PAK_1999_1,8248b86b-1e42-11e4-b4cd-db5882bf8def,1999-10-14,2008-08-18,Irregular,Regular,M,1943,NA
PAK,Zardari,PAK_2008_2,82551e7c-1e42-11e4-b4cd-db5882bf8def,2008-09-09,2013-06-05,Regular,Regular,M,1955,NA
PAK,Nawaz Sharif,PAK_2013_1,2b3ec87d-3481-11e4-8dba-bbcd9ed46413,2013-06-05,2017-07-28,Regular,Irregular,M,1949,1949-12-25
PAK,Shahid Khaqan Abbasi,PAK_2017_1,.,2017-07-28,2018-05-31,Regular,Regular,M,1958,1958-12-27
PAK,Imran Khan,PAK_2018_2,.,2018-08-18,2022-04-10,Regular,Irregular,M,1952,1952-10-05
PAK,Shehbaz Sharif,PAK_2022_1,.,2022-04-11,2023-08-13,Regular,Regular,M,1951,1951-09-23
PAK,Anwaar ul Haq Kakar,PAK_2023_1,.,2023-08-14,2024-06-30,Regular,Still in Office,M,1971,NA
PAN,Noriega,PAN_1983_1,81f343a8-1e42-11e4-b4cd-db5882bf8def,1983-08-15,1990-01-03,Irregular,Foreign,M,1940,1940-02-11
PAN,Endara,PAN_1990_1,81f343a9-1e42-11e4-b4cd-db5882bf8def,1990-01-04,1994-09-01,Foreign Imposition,Regular,M,1936,NA
PAN,Balladares,PAN_1994_1,81f343aa-1e42-11e4-b4cd-db5882bf8def,1994-09-01,1999-09-01,Regular,Regular,M,1946,NA
PAN,Mireya Moscoso,PAN_1999_1,81f3747a-1e42-11e4-b4cd-db5882bf8def,1999-09-01,2004-09-01,Regular,Regular,F,1946,1946-07-01
PAN,Martin Torrijos,PAN_2004_1,81f3747b-1e42-11e4-b4cd-db5882bf8def,2004-09-01,2009-07-01,Regular,Regular,M,1963,NA
PAN,Martinelli,PAN_2009_1,82508a85-1e42-11e4-b4cd-db5882bf8def,2009-07-01,2014-07-01,Regular,Regular,M,1952,NA
PAN,Varela Rodriguez,PAN_2014_1,149e15bd-aae0-11e4-b3bc-29f2fa19767e,2014-07-01,2019-07-01,Regular,Regular,M,1963,1963-12-12
PAN,Laurentino Cortizo,PAN_2019_1,.,2019-07-01,2024-06-30,Regular,Still in Office,M,1953,1953-01-30
PAR,Rodriguez Pedotti,PAR_1989_1,81ffa9ba-1e42-11e4-b4cd-db5882bf8def,1989-02-03,1993-08-15,Irregular,Regular,M,1924,1924-06-19
PAR,Wasmosy Monti,PAR_1993_1,81ffa9bb-1e42-11e4-b4cd-db5882bf8def,1993-08-15,1998-08-15,Regular,Regular,M,1938,NA
PAR,Gonzalez Macchi,PAR_1999_1,81ffda8b-1e42-11e4-b4cd-db5882bf8def,1999-03-28,2003-08-15,Regular,Regular,M,1947,NA
PAR,Nicanor Duarte Frutos,PAR_2003_1,81ffda8c-1e42-11e4-b4cd-db5882bf8def,2003-08-15,2008-08-15,Regular,Regular,M,1956,1956-10-11
PAR,Fernando Lugo,PAR_2008_1,8250bb5c-1e42-11e4-b4cd-db5882bf8def,2008-08-15,2012-06-22,Regular,Regular,M,1951,1951-05-30
PAR,Federico Franco,PAR_2012_1,2c772280-3481-11e4-8dba-bbcd9ed46413,2012-06-22,2013-08-15,Regular,Regular,M,1962,1962-07-24
PAR,Horacio Cartes,PAR_2013_1,2b37a453-3481-11e4-8dba-bbcd9ed46413,2013-08-15,2018-08-15,Regular,Regular,M,1956,1956-07-05
PAR,Mario Abdo Benitez,PAR_2018_1,.,2018-08-15,2023-08-15,Regular,Regular,M,1971,1971-11-10
PAR,Santiago Pena Palacios,PAR_2023_1,.,2023-08-15,2024-06-30,Regular,Still in Office,M,1978,1978-11-16
PER,Garcia Perez,PER_1985_1,81fa8346-1e42-11e4-b4cd-db5882bf8def,1985-07-28,1990-07-28,Regular,Regular,M,1949,1949-05-23
PER,Fujimori,PER_1990_1,81fa8347-1e42-11e4-b4cd-db5882bf8def,1990-07-28,2000-11-22,Regular,Regular,M,1938,1938-07-28
PER,Alejandro Toledo,PER_2001_1,81fab41a-1e42-11e4-b4cd-db5882bf8def,2001-07-28,2006-07-28,Regular,Regular,M,1946,NA
PER,Garcia Perez,PER_2006_1,81fa8346-1e42-11e4-b4cd-db5882bf8def,2006-07-28,2011-07-28,Regular,Regular,M,1949,NA
PER,Ollanta Humala,PER_2011_1,8250bb58-1e42-11e4-b4cd-db5882bf8def,2011-07-28,2016-07-28,Regular,Regular,M,1962,1962-06-27
PER,Pedro Pablo Kuczynski Godard,PER_2016_1,.,2016-07-28,2018-03-23,Regular,Regular,M,1938,1938-10-03
PER,Martin Vizcarra Cornejo,PER_2018_1,.,2018-03-23,2020-11-10,Regular,Irregular,M,1963,1963-03-22
PER,Pedro Castillo,PER_2021_1,.,2021-07-28,2022-12-07,Regular,Irregular,M,1969,1969-10-19
PER,Dina Boluarte,PER_2022_1,.,2022-12-07,2024-06-30,Regular,Still in Office,F,1962,1962-05-31
PHI,Aquino,PHI_1986_1,824ceab4-1e42-11e4-b4cd-db5882bf8def,1986-02-25,1992-06-30,Irregular,Regular,F,1933,1933-01-25
PHI,Ramos,PHI_1992_1,824ceab5-1e42-11e4-b4cd-db5882bf8def,1992-06-30,1998-06-30,Regular,Regular,M,1928,1928-03-18
PHI,Estrada,PHI_1998_1,824ceab6-1e42-11e4-b4cd-db5882bf8def,1998-06-30,2001-01-20,Regular,Regular,M,1937,1937-04-19
PHI,Gloria Macapagal-Arroyo,PHI_2001_1,824ceab7-1e42-11e4-b4cd-db5882bf8def,2001-01-21,2010-06-30,Regular,Regular,F,1947,1947-04-05
PHI,Benigno Aquino III,PHI_2010_1,8255e1c9-1e42-11e4-b4cd-db5882bf8def,2010-06-30,2016-06-30,Regular,Regular,M,1960,1960-02-08
PHI,Rodrigo Duterte,PHI_2016_1,.,2016-06-30,2022-06-30,Regular,Regular,M,1945,1945-03-28
PHI,Bongbong Marcos,PHI_2022_1,.,2022-06-30,2024-06-30,Regular,Still in Office,M,1957,1957-09-13
PNG,Namaliu,PNG_1988_1,824e7162-1e42-11e4-b4cd-db5882bf8def,1988-07-04,1992-07-17,Regular,Regular,M,1947,1947-04-03
PNG,Wingti,PNG_1992_1,824e7161-1e42-11e4-b4cd-db5882bf8def,1992-07-17,1994-08-30,Regular,Regular,M,1951,NA
PNG,Chan,PNG_1994_1,824e7160-1e42-11e4-b4cd-db5882bf8def,1994-08-30,1997-07-22,Regular,Regular,M,1939,1939-08-29
PNG,Skate,PNG_1997_1,824e7163-1e42-11e4-b4cd-db5882bf8def,1997-07-22,1999-07-14,Regular,Regular,M,1953,NA
PNG,Morauta,PNG_1999_1,824ea232-1e42-11e4-b4cd-db5882bf8def,1999-07-14,2002-08-05,Regular,Regular,M,1946,NA
PNG,Somare,PNG_2002_1,824e715f-1e42-11e4-b4cd-db5882bf8def,2002-08-06,2011-08-02,Regular,Retired Due to Ill Health,M,1936,1936-04-09
PNG,O'Neil,PNG_2011_1,8255e1cd-1e42-11e4-b4cd-db5882bf8def,2011-08-02,2019-05-29,Regular,Regular,M,1965,1965-02-13
PNG,James Marape,PNG_2019_1,.,2019-05-29,2024-06-30,Regular,Still in Office,M,1971,1971-04-24
POL,Jaruzelski,POL_1981_1,821506e5-1e42-11e4-b4cd-db5882bf8def,1981-10-18,1990-12-22,Regular,Regular,M,1923,1923-07-06
POL,Walesa,POL_1990_1,821537c2-1e42-11e4-b4cd-db5882bf8def,1990-12-22,1995-12-23,Regular,Regular,M,1943,1943-09-29
POL,Kwasniewski,POL_1995_1,821537c3-1e42-11e4-b4cd-db5882bf8def,1995-12-23,2005-12-23,Regular,Regular,M,1954,1954-11-15
POL,Kaczynski,POL_2005_1,82517eab-1e42-11e4-b4cd-db5882bf8def,2005-12-23,2010-04-10,Regular,Natural Death,M,1949,NA
POL,Komorowski,POL_2010_4,82517eac-1e42-11e4-b4cd-db5882bf8def,2010-08-06,2015-08-06,Regular,Regular,M,1952,1952-06-04
POL,Andrzej Duda,POL_2015_1,.,2015-08-06,2023-12-13,Regular,Regular,M,1972,1972-05-16
POR,Soares,POR_1986_1,8212edc1-1e42-11e4-b4cd-db5882bf8def,1986-03-09,1996-03-09,Regular,Regular,M,1924,1924-12-07
POR,Sampaio,POR_1996_1,8212edc2-1e42-11e4-b4cd-db5882bf8def,1996-03-09,2006-03-09,Regular,Regular,M,1939,NA
POR,Cavaco Silva,POR_2006_1,82517ea9-1e42-11e4-b4cd-db5882bf8def,2006-03-09,2016-03-09,Regular,Regular,M,1939,1939-07-15
POR,Rebelo de Sousa,POR_2016_1,.,2016-03-09,2024-06-30,Regular,Still in Office,M,1948,1948-12-12
PRK,Kim Il-Sung,PRK_1948_1,8245189d-1e42-11e4-b4cd-db5882bf8def,1948-09-09,1994-07-08,Regular,Natural Death,M,1912,1912-04-15
PRK,Kim Jong-Il,PRK_1994_1,8245496c-1e42-11e4-b4cd-db5882bf8def,1994-07-08,2011-12-17,Regular,Natural Death,M,1942,1942-02-16
PRK,Kim Jong Un,PRK_2011_1,8254eda5-1e42-11e4-b4cd-db5882bf8def,2011-12-17,2024-06-30,Regular,Still in Office,M,1983,1983-01-08
QAT,Khalifah Ath-Thani,QAT_1972_1,82423c1d-1e42-11e4-b4cd-db5882bf8def,1972-02-22,1995-06-27,Irregular,Irregular,M,1932,NA
QAT,Hamad ibn Khalifah Al Thani,QAT_1995_1,82426cec-1e42-11e4-b4cd-db5882bf8def,1995-06-27,2013-06-25,Irregular,Regular,M,1952,NA
QAT,Tamim ibn Hamad Al Thani,QAT_2013_1,2b3ec878-3481-11e4-8dba-bbcd9ed46413,2013-06-25,2024-06-30,Regular,Still in Office,M,1980,1980-06-03
ROK,Roh Tae Woo,ROK_1988_1,82457a43-1e42-11e4-b4cd-db5882bf8def,1988-02-25,1993-02-25,Regular,Regular,M,1932,1932-12-04
ROK,Kim Young Sam,ROK_1993_1,82457a44-1e42-11e4-b4cd-db5882bf8def,1993-02-25,1998-02-25,Regular,Regular,M,1927,1927-12-20
ROK,Kim Dae Jung,ROK_1998_1,82457a45-1e42-11e4-b4cd-db5882bf8def,1998-02-25,2003-02-25,Regular,Regular,M,1925,1925-12-03
ROK,Roh Moo Hyun,ROK_2003_1,8245ab14-1e42-11e4-b4cd-db5882bf8def,2003-02-25,2008-02-25,Regular,Regular,M,1946,1946-09-01
ROK,Lee Myung Bak,ROK_2008_1,8254eda6-1e42-11e4-b4cd-db5882bf8def,2008-02-25,2013-02-25,Regular,Regular,M,1941,1941-12-19
ROK,Park Geun-hye,ROK_2013_1,2b3ec87a-3481-11e4-8dba-bbcd9ed46413,2013-02-25,2017-03-10,Regular,Irregular,F,1952,1952-02-12
ROK,Moon Jae-in,ROK_2017_2,.,2017-05-10,2022-05-09,Regular,Regular,M,1953,1953-01-24
ROK,Yoon Suk Xeol,ROK_2022_1,.,2022-05-09,2024-06-30,Regular,Still in Office,M,1960,1960-12-18
RUM,Roman,RUM_1989_1,821fe654-1e42-11e4-b4cd-db5882bf8def,1989-12-26,1991-10-01,Regular,Regular,M,1946,NA
RUM,Stolojan,RUM_1991_1,821fe655-1e42-11e4-b4cd-db5882bf8def,1991-10-01,1992-11-04,Regular,Regular,M,1943,NA
RUM,Vacariou,RUM_1992_1,821fe656-1e42-11e4-b4cd-db5882bf8def,1992-11-04,1996-12-12,Regular,Regular,M,1943,1943-12-05
RUM,Ciorbea,RUM_1996_1,821fe657-1e42-11e4-b4cd-db5882bf8def,1996-12-12,1998-03-30,Regular,Regular,M,1954,NA
RUM,Vasile,RUM_1998_2,82201728-1e42-11e4-b4cd-db5882bf8def,1998-04-15,1999-12-14,Regular,Regular,M,1942,NA
RUM,Isarescu,RUM_1999_2,8220172a-1e42-11e4-b4cd-db5882bf8def,1999-12-22,2000-12-28,Regular,Regular,M,1949,NA
RUM,A. Nastase,RUM_2000_1,8220172b-1e42-11e4-b4cd-db5882bf8def,2000-12-28,2004-12-21,Regular,Regular,M,1950,NA
RUM,Traian Basescu,RUM_2004_2,8220172d-1e42-11e4-b4cd-db5882bf8def,2004-12-29,2007-04-20,Regular,Regular,M,1951,1951-11-04
RUM,Traian Basescu,RUM_2007_2,8220172d-1e42-11e4-b4cd-db5882bf8def,2007-05-23,2012-07-10,Regular,Regular,M,1951,1951-11-04
RUM,Traian Basescu,RUM_2012_2,8220172d-1e42-11e4-b4cd-db5882bf8def,2012-08-28,2014-12-21,Regular,Regular,M,1951,1951-11-04
RUM,Klaus Iohannis,RUM_2014_1,.,2014-12-21,2024-06-30,Regular,Still in Office,M,1959,1959-06-13
RUS,Gorbachev,RUS_1985_1,8220a9ae-1e42-11e4-b4cd-db5882bf8def,1985-03-11,1991-08-21,Regular,Irregular,M,1931,1931-03-02
RUS,Yeltsin,RUS_1991_1,8220a9af-1e42-11e4-b4cd-db5882bf8def,1991-08-21,1999-12-31,Regular,Regular,M,1931,1931-02-01
RUS,Putin,RUS_1999_1,8220a9b0-1e42-11e4-b4cd-db5882bf8def,1999-12-31,2024-06-30,Regular,Still in Office,M,1952,1952-10-07
RWA,Habyarimana,RWA_1973_1,82332a5c-1e42-11e4-b4cd-db5882bf8def,1973-07-05,1994-04-06,Irregular,Irregular,M,1937,1937-08-03
RWA,Paul Kagame,RWA_1994_2,82332a5e-1e42-11e4-b4cd-db5882bf8def,1994-07-19,2024-06-30,Regular,Still in Office,M,1957,1957-10-23
SAF,deKlerk,SAF_1989_3,8239d780-1e42-11e4-b4cd-db5882bf8def,1989-08-15,1994-05-10,Regular,Regular,M,1936,1936-03-18
SAF,Mandela,SAF_1994_1,8239d781-1e42-11e4-b4cd-db5882bf8def,1994-05-10,1999-06-16,Regular,Regular,M,1918,1918-07-18
SAF,Mbeki,SAF_1999_1,8239d782-1e42-11e4-b4cd-db5882bf8def,1999-06-16,2008-09-25,Regular,Regular,M,1942,1942-06-18
SAF,Zuma,SAF_2009_1,8253f97a-1e42-11e4-b4cd-db5882bf8def,2009-05-09,2018-02-14,Regular,Regular,M,1942,1942-04-12
SAF,Cyril Ramaphosa,SAF_2018_1,.,2018-02-14,2024-06-30,Regular,Still in Office,M,1952,1952-11-17
SAL,Cristiani,SAL_1989_1,81e8c5de-1e42-11e4-b4cd-db5882bf8def,1989-06-01,1994-06-01,Regular,Regular,M,1947,1947-11-22
SAL,Calderon Sol,SAL_1994_1,81e8c5df-1e42-11e4-b4cd-db5882bf8def,1994-06-01,1999-06-01,Regular,Regular,M,1948,NA
SAL,Flores,SAL_1999_1,81e8c5e0-1e42-11e4-b4cd-db5882bf8def,1999-06-01,2004-06-01,Regular,Regular,M,1959,1959-10-17
SAL,Saca González,SAL_2004_1,81e8c5e1-1e42-11e4-b4cd-db5882bf8def,2004-06-01,2009-06-01,Regular,Regular,M,1965,NA
SAL,Funes,SAL_2009_1,825059b5-1e42-11e4-b4cd-db5882bf8def,2009-06-01,2014-06-01,Regular,Regular,M,1959,NA
SAL,Sanchez Ceren,SAL_2014_1,149deead-aae0-11e4-b3bc-29f2fa19767e,2014-06-01,2019-06-01,Regular,Regular,M,1944,1944-06-14
SAL,Nayib Bukele,SAL_2019_1,.,2019-06-01,2023-12-01,Regular,Irregular,M,1981,1981-07-24
SAU,Fahd,SAU_1982_1,8241a99c-1e42-11e4-b4cd-db5882bf8def,1982-06-13,1996-01-01,Regular,Retired Due to Ill Health,M,1922,NA
SAU,Abdullah ibn Abdilaziz,SAU_1996_1,8241a99d-1e42-11e4-b4cd-db5882bf8def,1996-01-01,2015-01-23,Regular,Natural Death,M,1924,1924-08-01
SAU,Salman bin Abdulaziz Al Saud,SAU_2015_1,43fa7164-de6a-11e5-ba44-bb6d7c1a9a58,2015-01-23,2024-06-30,Regular,Still in Office,M,1935,1924-08-01
SEN,Diouf,SEN_1981_1,822af699-1e42-11e4-b4cd-db5882bf8def,1981-01-01,2000-04-01,Regular,Regular,M,1935,1935-09-07
SEN,Abdoulaye Wade,SEN_2000_1,822b276c-1e42-11e4-b4cd-db5882bf8def,2000-04-02,2012-04-02,Regular,Regular,M,1926,NA
SEN,Macky Sall,SEN_2012_1,2b3c6719-3481-11e4-8dba-bbcd9ed46413,2012-04-02,2024-06-30,Regular,Still in Office,M,1945,1945-12-11
SER,Kostunica,SER_2006_1,821be4de-1e42-11e4-b4cd-db5882bf8def,2006-04-06,2008-07-07,Regular,Regular,M,1944,1944-03-24
SER,Cvetkovic,SER_2008_1,82521128-1e42-11e4-b4cd-db5882bf8def,2008-07-07,2012-07-27,Regular,Regular,M,1950,NA
SER,Dacic,SER_2012_1,2b3a05af-3481-11e4-8dba-bbcd9ed46413,2012-07-27,2014-04-27,Regular,Regular,M,1966,1966-01-01
SER,Vucic,SER_2014_1,149e63e8-aae0-11e4-b3bc-29f2fa19767e,2014-04-27,2017-05-31,Regular,Regular,M,1970,1970-03-05
SER,Brnabic,SER_2017_2,.,2017-06-29,2024-06-30,Regular,Still in Office,F,1975,1975-09-28
SIE,Momoh,SIE_1985_1,822f8a90-1e42-11e4-b4cd-db5882bf8def,1985-11-28,1992-04-29,Regular,Irregular,M,1937,1937-01-26
SIE,Strasser,SIE_1992_1,822fbb60-1e42-11e4-b4cd-db5882bf8def,1992-05-01,1996-01-17,Irregular,Irregular,M,1965,NA
SIE,Kabbah,SIE_1996_2,822fbb62-1e42-11e4-b4cd-db5882bf8def,1996-03-29,1997-05-25,Regular,Irregular,M,1932,1932-02-16
SIE,Kabbah,SIE_1998_1,822fbb62-1e42-11e4-b4cd-db5882bf8def,1998-03-10,2007-09-17,Foreign Imposition,Regular,M,1932,1932-02-16
SIE,Bai Koroma,SIE_2007_1,825397cf-1e42-11e4-b4cd-db5882bf8def,2007-09-17,2018-04-04,Regular,Regular,M,1953,1953-10-02
SIE,Julius Maada Bio,SIE_2018_1,.,2018-04-04,2024-06-30,Regular,Still in Office,M,1964,1964-05-12
SIN,Lee Kuan Yew,SIN_1959_1,824c890e-1e42-11e4-b4cd-db5882bf8def,1959-06-05,1990-11-28,Regular,Regular,M,1923,1923-09-16
SIN,Goh Chok Tong,SIN_1990_1,824c890f-1e42-11e4-b4cd-db5882bf8def,1990-11-28,2004-08-12,Regular,Regular,M,1941,1941-05-20
SIN,Lee Hsien Loong,SIN_2004_1,824c8910-1e42-11e4-b4cd-db5882bf8def,2004-08-12,2024-06-30,Regular,Still in Office,M,1952,1952-02-10
SLO,Meciar,SLO_1993_1,8218450e-1e42-11e4-b4cd-db5882bf8def,1993-01-01,1994-03-16,Regular,Regular,M,1942,1942-07-26
SLO,Moravcik,SLO_1994_1,8218450f-1e42-11e4-b4cd-db5882bf8def,1994-03-16,1994-12-13,Regular,Regular,M,1945,NA
SLO,Meciar,SLO_1994_2,8218450e-1e42-11e4-b4cd-db5882bf8def,1994-12-13,1998-10-30,Regular,Regular,M,1942,1942-07-26
SLO,Dzurinda,SLO_1998_1,82184510-1e42-11e4-b4cd-db5882bf8def,1998-10-30,2006-07-04,Regular,Regular,M,1955,1955-02-04
SLO,Robert Fico,SLO_2006_1,8251e052-1e42-11e4-b4cd-db5882bf8def,2006-07-04,2010-07-08,Regular,Regular,M,1964,NA
SLO,Radicova,SLO_2010_1,8251e053-1e42-11e4-b4cd-db5882bf8def,2010-07-08,2012-04-04,Regular,Regular,F,1956,NA
SLO,Robert Fico,SLO_2012_1,8251e052-1e42-11e4-b4cd-db5882bf8def,2012-04-04,2018-03-22,Regular,Regular,M,1964,1964-09-15
SLO,Pellegrini,SLO_2018_1,.,2018-03-22,2020-03-21,Regular,Regular,M,1975,1975-10-06
SLO,Igor Matovic,SLO_2020_1,.,2020-03-21,2021-04-01,Regular,Regular,M,1973,1973-05-11
SLO,Eduard Heger,SLO_2021_1,.,2021-04-01,2023-05-15,Regular,Regular,M,1976,1976-05-03
SLV,Kucan,SLV_1990_1,821c7758-1e42-11e4-b4cd-db5882bf8def,1990-04-22,1991-12-23,Regular,Regular,M,1941,NA
SLV,Drnovsek,SLV_1992_1,821c775a-1e42-11e4-b4cd-db5882bf8def,1992-05-14,2000-05-03,Regular,Regular,M,1950,1950-05-17
SLV,Drnovsek,SLV_2000_2,821c775a-1e42-11e4-b4cd-db5882bf8def,2000-11-17,2002-12-11,Regular,Regular,M,1950,1950-05-17
SLV,Anton Rop,SLV_2002_1,821c775c-1e42-11e4-b4cd-db5882bf8def,2002-12-11,2004-11-09,Regular,Regular,M,1960,1960-12-27
SLV,Janez Jansa,SLV_2004_1,821ca82c-1e42-11e4-b4cd-db5882bf8def,2004-11-09,2008-11-21,Regular,Regular,M,1958,1958-09-17
SLV,Borut Pahor,SLV_2008_1,825272d6-1e42-11e4-b4cd-db5882bf8def,2008-11-21,2012-02-10,Regular,Regular,M,1963,1963-11-02
SLV,Janez Jansa,SLV_2012_1,821ca82c-1e42-11e4-b4cd-db5882bf8def,2012-02-10,2013-03-20,Regular,Regular,M,1958,1958-09-17
SLV,Bratusek,SLV_2013_1,149e8af9-aae0-11e4-b3bc-29f2fa19767e,2013-03-20,2014-09-18,Regular,Regular,F,1970,1970-03-31
SLV,Cerar,SLV_2014_1,149eb206-aae0-11e4-b3bc-29f2fa19767e,2014-09-18,2018-09-13,Regular,Regular,M,1963,1963-08-25
SLV,Sarec,SLV_2018_1,.,2018-09-13,2020-03-13,Regular,Regular,M,1977,1977-12-02
SLV,Janez Jansa,SLV_2020_1,.,2020-03-13,2022-06-01,Regular,Regular,M,1958,1958-09-17
SLV,Robert Golob,SLV_2022_1,.,2022-06-01,2024-06-30,Regular,Still in Office,M,1967,1967-01-23
SOL,Mamaloni,SOL_1989_1,824f6586-1e42-11e4-b4cd-db5882bf8def,1989-03-28,1993-06-18,Regular,Regular,M,1943,NA
